Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Time,Air Raids,Naval,Unknown Time,Comments
00209,01/04/2015,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00210,01/04/2015,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00211,01/04/2015,Sanaa,Bani Matar,Ayban Mountain,-,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00212,01/04/2015,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00213,01/04/2015,Sanaa,Hamdan,-,YEC Food Storage Units,Economic_infrastructure,Food (storage/transportation),unkn,2,,Evening,
00214,01/04/2015,Sanaa,Bani Hushaysh,Sarif,Al-Khorafi Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00215,01/04/2015,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,unkn,unkn,,Midday,
00216,01/04/2015,Aden,Dar Sa'ad,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,,Midday,
00217,01/04/2015,Aden,Dar Sa'ad,,Governmental Compound,Infrastructure,Gov. compounds,unkn,unkn,,Midday,
00218,01/04/2015,Aden,Dar Sa'ad,Green City,Building (Reportedly used by pro-Houthi forces),Unknown,Unknown,unkn,unkn,,Afternoon,
00219,01/04/2015,Hajja,Harad,Al-Mazraq,IDPs Camp,Civilian,Residential Area,unkn,3,,Midday,
00220,01/04/2015,Hudaydah,Al-Durayhimi,Al-Jabbanah,Air Forces Base(67th aviation Brigade weapons stores),Military_Security_Target,Military Site,unkn,unkn,,Midday,
00221,01/04/2015,Hudaydah,Bajil,Kilo 7,Coastal defense military camp,Military_Security_Target,Military Site,unkn,unkn,,Midday,
00222,01/04/2015,Ibb,Yarim,-,55th  Artillery Brigade,Military_Security_Target,Military Site,unkn,unkn,,Midday,
00223,01/04/2015,Lahj,Tuban,Sabir,5th Missiles Brigade,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
00224,01/04/2015,Saada,Razih,Haram Mountain,125th Infantry Brigade Military Sites,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
00225,01/04/2015,Saada,Haydan,Al-Sharfah,-,Civilian,Residential Area,unkn,1,,Early-Morning,
00226,01/04/2015,Saada,Sa'ada,The City,9th Mechanized Infantry Brigade,Military_Security_Target,Military Site,unkn,4,,Morning,
00227,01/04/2015,Saada,Sa'ada,The City,Sa'ada Military HQ ,Military_Security_Target,Military Site,unkn,2,,Morning,
00228,01/04/2015,Saada,Haydan,Marran,Al-Majazain Cemenetry,Unknown,Unknown,unkn,unkn,unkn,unkn,
00229,01/04/2015,Saada,Sa'ada,The City,Republican Guards Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Morning,
00230,01/04/2015,Saada,Sa'ada,The City,Military Police Camp,Military_Security_Target,Military Site,unkn,unkn,,Morning,
00231,01/04/2015,Saada,Razih,-,-,Unknown,Unknown,unkn,4,,Afternoon,
00232,01/04/2015,Saada,Sa'ada,The City,Sa'ada Airport,Infrastructure,Transport,unkn,1,,Afternoon,
00233,01/04/2015,Saada,Sa'ada,The City,Al-Saifi Military Camp,Military_Security_Target,Military Site,unkn,1,,Afternoon,
00234,02/04/2015,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
00235,02/04/2015,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
00236,02/04/2015,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
00237,02/04/2015,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Night,
00238,02/04/2015,Aden,Khor Maksar,Al-Sawlaban ,SSF Camp,Military_Security_Target,Military Site,unkn,2,,Evening,
00239,02/04/2015,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,unkn,unkn,30,Evening,
00240,02/04/2015,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Jabbanah Military Camp,Infrastructure,Transport,unkn,1,,Midday,
00241,02/04/2015,Hajja,Abs,-,25th Mechanized Infantry Brigade,Military_Security_Target,Military Site,unkn,1,,Evening,
00242,02/04/2015,Marib,,-,Air Defence Military Sites (assigned to protect Oil facility),Military_Security_Target,Military Site,unkn,5,,unkn,
00243,02/04/2015,Saada,Al-Dhaher,Qahrat Al-Nas,-,Civilian,Residential Area,unkn,unkn,,Evening,
00244,02/04/2015,Saada,Sa'ada,The City,Sa'ada Airport,Infrastructure,Transport,unkn,unkn,,Evening,
00245,02/04/2015,Taiz,Dhubab,Mion Island,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Evening,
00246,02/04/2015,Taiz,Dhubab,Bab Al-Mandab,17th Infantry Brigade,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00247,02/04/2015,Taiz,Mawyah,Awman Mountain,Air Defence Military Site ,Military_Security_Target,Military Site,unkn,1,,Evening,
00248,03/04/2015,Sanaa,Bani Matar,Hajar Okaysh Village,Residential Area,Civilian,Residential Area,unkn,unkn,,Night,
00249,03/04/2015,Aden,Crater,Hadeed Miuntain,Hadeed Mountain Military Camp,Military_Security_Target,Military Site,unkn,unkn,unkn,Evening,
00250,03/04/2015,Aden,Khor Maksar,-,Badr Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00251,03/04/2015,Aden,Khor Maksar,Al-Sawlaban,SSF Camp,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00252,03/04/2015,Aden,Khor Maksar,Al-Alam,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,unkn,Night,
00253,03/04/2015,Aden,Dar Sa'ad,Green City,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Night,
00254,03/04/2015,Saada,Haydan,"Marran, Watlan",-,Civilian,Residential Area,unkn,unkn,,unkn,
00255,03/04/2015,Saada,Shada'a,-,-,Civilian,Residential Area,unkn,unkn,,unkn,
00256,03/04/2015,Saada,Al-Dhaher,-,-,Civilian,Residential Area,unkn,unkn,,unkn,
00257,04/04/2015,Capital,Azal,Noqom Mountain,Weapons Stores,Military_Security_Target,Weapon Storage,unkn,unkn,,Evening,
00258,04/04/2015,Capital,Shu'oub,Sawan,Military Engineering Unit,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00259,04/04/2015,Capital,Al-Thawrah,Al-Hasabah,Military Maintenance Camp ,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00260,04/04/2015,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00261,04/04/2015,Capital,Shu'oub,Habrah,Military police camp,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00262,04/04/2015,Capital,Al-Thawrah,Al-Jiraf,House,Political_Tribal ,HQ,unkn,unkn,,Evening,
00263,04/04/2015,Capital,Al-Thawrah,Airport road,Military Academy,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00264,04/04/2015,Capital,Bani Al-Harith,Al-Rahabah,Sana'a International Airport,Infrastructure,Transport,unkn,unkn,,Evening,
00265,04/04/2015,Capital,Al-Sab'ein,Noqom Mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00266,04/04/2015,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,unkn,,Midday,
00267,04/04/2015,Sanaa,Bani Matar,Al-Sobahah,Special Forces Camp,Military_Security_Target,Military Site,unkn,unkn,,Midday,
00268,04/04/2015,Sanaa,Arhab,Al-Sama'a,Al-Sama'a Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00269,04/04/2015,Sanaa,Bani Hushaysh,Sarif,Al-Khorafi Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00270,04/04/2015,Sanaa,Bani Hushaysh,Sarif,National Security,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00271,04/04/2015,Abyan,Khanfir,Shaqrah,Larib Military Camp,Military_Security_Target,Military Site,unkn,3,,Early-Morning,
00272,04/04/2015,Aden,Crater,Hadeed Miuntain,Hadeed Mountain Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00273,04/04/2015,Aden,Khor Maksar,Al-Omal Island,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,unkn,Evening,
00274,04/04/2015,Aden,Al-Mualla,Coastal Areas,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,unkn,Evening,
00275,04/04/2015,Bayda,Mukayras,Thurah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Night,
00276,04/04/2015,Bayda,No'man,Aqabat Al-Qandha'a,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,,Night,
00277,04/04/2015,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
00278,04/04/2015,Saada,Baqim,Al-Qarad,Civilian's house,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
00279,04/04/2015,Saada,Baqim,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Evening,
00280,04/04/2015,Saada,Kitaf Wa Al-Boqe'e,"Al-Malil, Al-Ajashir, Taiybah",-,Civilian,Residential Area,unkn,8,,unkn,
00281,04/04/2015,Saada,Kitaf Wa Al-Boqe'e,Al-Boqe'e,101st Infantry Brigade,Military_Security_Target,Military Site,unkn,5,,unkn,
00282,04/04/2015,Saada,Sa'ada,The City,Near Al-Saifi Military Camp,Military_Security_Target,Military Site,unkn,2,,unkn,
00283,04/04/2015,Saada,Majz,Al-Ja'malah,-,Civilian,Residential Area,unkn,2,,unkn,
00284,05/04/2015,Capital,Al-Sab'ein,Noqom Mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,unkn,3,,Midday,
00285,05/04/2015,Sanaa,Bani Matar,Bahman Shihab,Residential Area,Civilian,Residential Area,unkn,unkn,,Evening,
00286,05/04/2015,Aden,Khor Maksar,Coastal Line,Commercial Compound,Economic_infrastructure,Private business,unkn,unkn,unkn,Night,
00287,05/04/2015,Dhalie,Al-Dhalie,Near Habil Jabary,Anti-Houthi Groups,Military_Security_Target,Forces,unkn,4,,Evening,
00288,05/04/2015,Dhalie,Damt,Al-Qareen,Al-Zoraiqa'a Valley,Unknown,Unknown,unkn,unkn,,Evening,
00289,05/04/2015,Dhalie,Al-Dhalie,The City,-,Unknown,Unknown,unkn,6,,Night,
00290,05/04/2015,Hajja,Midi,Mayfa'an,Fruit Farm,Economic_infrastructure,Farms,unkn,unkn,,Evening,
00291,05/04/2015,Hudaydah,Hays,The City,5 Flour Trucks,Economic_infrastructure,Food (storage/transportation),unkn,unkn,,Morning,
00292,05/04/2015,Hudaydah,Al-Salif,-,Al-Salif Port,Infrastructure,Transport,unkn,unkn,,Night,
00293,05/04/2015,Hudaydah,Al-Durayhimi,Al-Jabbanah,Air Defence Military Sites,Military_Security_Target,Military Site,unkn,unkn,,Night,
00294,05/04/2015,Lahj,Al-Musaymir,Aqqan,Aqqan Bridge,Infrastructure,Transport,unkn,unkn,,Afternoon,
00295,05/04/2015,Lahj,Al-Musaymir,-,Labozah Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
00296,05/04/2015,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00297,05/04/2015,Saada,Sa'ada,The City,Security HQ,Military_Security_Target,Military Site,unkn,1,,Early-Morning,
00298,05/04/2015,Saada,Sa'ada,The City,SSF Camp,Military_Security_Target,Military Site,unkn,1,,Early-Morning,
00299,05/04/2015,Saada,Al-Dhaher,Al-Malaheet,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,unkn,
00300,05/04/2015,Saada,Ghamir,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,unkn,
00301,05/04/2015,Saada,Razih,Sha'arah,Two Houses,Civilian,Residential Area,unkn,3,,Night,Same Report
00302,05/04/2015,Saada,Razih,Sha'arah,Mosque,Civilian,Mosque,unkn,3,,Night,
00303,05/04/2015,Saada,Kitaf Wa Al-Boqe'e,-,Mountains ,Unknown,Unknown,unkn,3,,Night,
00304,05/04/2015,Saada,Kitaf Wa Al-Boqe'e,-,131st Infantry Brigade,Military_Security_Target,Military Site,unkn,unkn,,Night,
00305,05/04/2015,Saada,Sa'ada,The City,Daghfal house,Civilian,Residential Area,unkn,unkn,,Night,
00306,05/04/2015,Saada,Sihar,"Al Al-Sarbi, Al-Sama'a Mountain",-,Unknown,Unknown,unkn,2,,Night,
00307,06/04/2015,Capital,Ma'ain,Near Azal hospital,Al-Kaboos Tanks Factory,Economic_infrastructure,Private factory,unkn,unkn,,Afternoon,
00308,06/04/2015,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
00309,06/04/2015,Capital,Ma'ain,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,unkn,unkn,,Night,
00310,06/04/2015,Sanaa,Bani Matar,Bait Rijal,Residential Area,Civilian,Residential Area,unkn,3,,Afternoon,
00311,06/04/2015,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,1,,Afternoon,
00312,06/04/2015,Sanaa,Bani Matar,Al-Sobahah,Fuel storage,Economic_infrastructure,Oil & Gas,unkn,unkn,,Afternoon,
00313,06/04/2015,Sanaa,Bani Matar,-,Al-Rasheed Industiral compound,Economic_infrastructure,Private factory,unkn,unkn,,unkn,
00314,06/04/2015,Sanaa,Bani Matar,Bait Adhran,Ibrahim Al-Marri Plastick pipes factory,Economic_infrastructure,Private factory,unkn,unkn,,unkn,
00315,06/04/2015,Sanaa,Sanhan,Al-Tikhraf Village,-,Civilian,Residential Area,unkn,unkn,,Afternoon,
00316,06/04/2015,Sanaa,Bani Matar,Al-Sobahah,Special Forces Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00317,06/04/2015,Sanaa,Bani Matar,Ayban Mountain,-,Unknown,Unknown,unkn,unkn,,Evening,
00318,06/04/2015,Dhalie,Al-Dhalie,The City,Labozah Military Camp,Military_Security_Target,Military Site,unkn,2,,Midday,
00319,06/04/2015,Dhalie,Al-Dhalie,Sinah,Governmental Compound,Infrastructure,Gov. compounds,unkn,unkn,,Afternoon,
00320,06/04/2015,Dhalie,Al-Dhalie,The City,"SSF Camp, Aboud Military Camp",Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
00321,06/04/2015,Hajja,Harad,-,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00322,06/04/2015,Lahj,Al-Musaymir,-,Labozah Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Morning,
00323,06/04/2015,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,unkn,3,,Morning,
00324,06/04/2015,Marib,Majzar,Al-Safra'a,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,,Evening,
00325,06/04/2015,Saada,Sihar,Al-Anad,Civilian's house,Civilian,Residential Area,unkn,1,,Early-Morning,
00326,06/04/2015,Saada,Razih,Shia'arah,Houses,Civilian,Residential Area,unkn,3,,Early-Morning,
00327,06/04/2015,Saada,Kitaf Wa Al-Boqe'e,-,Mountains,Unknown,Unknown,unkn,3,,Early-Morning,
00328,06/04/2015,Saada,Sihar,"Bani Muadh, Al Al-Sabrah",-,Civilian,Residential Area,unkn,unkn,,Early-Morning,
00329,06/04/2015,Saada,Saqain,Al-Sha'af,Telecommunications Network,Infrastructure,Communication,unkn,unkn,,Midday,
00330,06/04/2015,Saada,Razih,-,Gas Station,Economic_infrastructure,Oil & Gas,unkn,unkn,,Afternoon,
00331,06/04/2015,Saada,Razih,Al-Mahnak,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,,Evening,
00332,06/04/2015,Saada,Shada'a,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,,Evening,
00333,07/04/2015,Sanaa,Bani Matar,Al-Sobaha,Special Forces Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
00334,07/04/2015,Sanaa,Sanhan,Raymah Humaid ,Raymah Humaid Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Evening,
00335,07/04/2015,Aden,Al-Buraiqah,Beer Ahmad,Beer Ahmad Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Midday,
00336,07/04/2015,Aden,Khor Maksar,Gahzi Alwan,Pro-Houthi forces,Military_Security_Target,Forces,unkn,1,1,Afternoon,
00337,07/04/2015,Bayda,Mukayras,-,117th Mechanized Infantry Brigade (Al-Majd Military Camp),Military_Security_Target,Military Site,unkn,3,,Morning,
00338,07/04/2015,Dhalie,Qatabah,Murays,Al-Sadrayn Military Camp,Military_Security_Target,Military Site,unkn,1,,Evening,
00339,07/04/2015,Hajja,Midi,-,Governmental Compound,Infrastructure,Gov. compounds,unkn,unkn,,Afternoon,
00340,07/04/2015,Hajja,Midi,-,School,Educational_facility,School,unkn,unkn,,Afternoon,
00341,07/04/2015,Ibb,Al-Sabrah,Maytam,30th Armoured Brigade (Al-Hamzah Military Camp),Military_Security_Target,Military Site,unkn,5,,Morning,
00342,07/04/2015,Ibb,Al-Sabrah,Maytam,Al-Sabatain school,Educational_facility,School,unkn,unkn,,Midday,
00343,07/04/2015,Ibb,Al-Sabrah,Maytam,30th Armoured Brigade (Al-Hamzah Military Camp),Military_Security_Target,Military Site,unkn,unkn,,Evening,
00344,07/04/2015,Lahj,Al-Musaymir,Aqqan,Aqqan Bridge,Infrastructure,Transport,unkn,unkn,,Midday,
00345,07/04/2015,Lahj,Tuban,Sabir,5th Missiles Brigade,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
00346,07/04/2015,Lahj,Tuban,Sabir,Near a Busness Man Yard,Economic_infrastructure,Private business,unkn,1,,Afternoon,
00347,07/04/2015,Marib,Harib,Najd Marqad,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Midday,
00348,07/04/2015,Saada,Al-Dhaher,Al-Malaheet,Telecommunication networks,Infrastructure,Communication,unkn,unkn,,Afternoon,
00349,07/04/2015,Saada,Al-Dhaher,-,Al-Aqsa hospital,Medical_Facility,Hospital,unkn,unkn,,Afternoon,
00350,07/04/2015,Taiz,Al-Mukha,Al-Mukha Junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,unkn,unkn,,Midday,
00351,07/04/2015,Taiz,Mawyah,Awman Mountain,Air Defence Military Site (Missiles Battalion),Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
00352,07/04/2015,Taiz,Al-Mukha,The City,Air Defence Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
00353,08/04/2015,Capital,Al-Thawrah,Al-Hasabah,Military Maintenance Camp ,Military_Security_Target,Military Site,unkn,unkn,,Midday,
00354,08/04/2015,Capital,Al-Thawrah,Al-Hasabah,Rescue Police HQ,Military_Security_Target,Military Site,unkn,unkn,,Midday,
00355,08/04/2015,Capital,Al-Thawrah,Al-Hasabah,Telecommunications Corporation,Infrastructure,Communication,unkn,unkn,,Midday,
00356,08/04/2015,Capital,Al-Thawrah,Al-Jiraf,Ministry of Interior,Military_Security_Target,Military Site,unkn,1,,Midday,
00357,08/04/2015,Capital,Al-Thawrah,Al-Jiraf,House,Political_Tribal ,HQ,unkn,unkn,,Midday,
00358,08/04/2015,Capital,Al-Thawrah,Al-Jiraf (near the Yemeni telecommunication corporation),Shmasan building,Civilian,Residential Area,unkn,unkn,,Midday,
00359,08/04/2015,Capital,Al-Thawrah,Al-Jiraf (near the central jail),Al-Dhafif Building,Civilian,Residential Area,unkn,unkn,,Midday,
00360,08/04/2015,Sanaa,Hamdan,Qa'a Al-Manqab,Pro-Houthi Military Site,Military_Security_Target,Military Site,unkn,unkn,,Morning,
00361,08/04/2015,Sanaa,Arhab,Al-Sama'a ,Al-Sama'a Military Camp,Military_Security_Target,Military Site,unkn,3,,Midday,
00362,08/04/2015,Abyan,Khanfir,Shaqra'a,115th Infantry Brigade,Military_Security_Target,Military Site,unkn,unkn,,Midday,
00363,08/04/2015,Aden,Ash Sheikh Othman,Al-Mimdarah (near 22May stadium),Pro-Houthi forces,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
00364,08/04/2015,Aden,Crater,Al-Ma'asheeq,Al-Ma'asheeq Palace,Military_Security_Target,Military Site,unkn,unkn,,Early-Morning,
00365,08/04/2015,Aden,Al-Mualla,-,Grain Silos,Economic_infrastructure,Food (storage/transportation),unkn,unkn,,Morning,
00366,08/04/2015,Aden,Dar Sa'ad,Mas'abain,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Midday,
00367,08/04/2015,Bayda,Al-Bayda,Al-Adhimah Mountain,Military Sites,Military_Security_Target,Military Site,unkn,3,,Midday,
00368,08/04/2015,Bayda,Mukayras,Aqabat Thurah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,3,,Morning,
00369,08/04/2015,Dhalie,Al-Dhalie,-,Al-Jarba'a Military Camp,Military_Security_Target,Military Site,unkn,7,,Afternoon,
00370,08/04/2015,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,unkn,9,,Early-Morning,
00371,08/04/2015,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,unkn,15,,Midday,
00372,08/04/2015,Saada,Sa'ada,-,1st Artillery Brigade,Military_Security_Target,Military Site,unkn,3,,Evening,Same Report
00373,08/04/2015,Saada,Sa'ada,Qahzah ( near the central Jail),Pro-Houthi forces,Military_Security_Target,Forces,unkn,3,,Evening,
00374,08/04/2015,Saada,Sa'ada,The City,Sa'ada Military HQ,Military_Security_Target,Military Site,unkn,3,,Morning,
00375,08/04/2015,Saada,Sa'ada,The City,Military Police,Military_Security_Target,Military Site,unkn,unkn,,unkn,
00376,08/04/2015,Shabwa,Markhah Al-Sawfla,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,,Afternoon,
00377,08/04/2015,Shabwa,Ataq,-,Shabwav Military HQ,Military_Security_Target,Military Site,unkn,2,,Night,
00378,08/04/2015,Taiz,Al-Taiziyah,Al-Janad,22nd Armoured Brigade,Military_Security_Target,Military Site,unkn,3,,Night,
00379,09/04/2015,Capital,Al-Wahdah,60m Road,Military Supplies Camp,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
00380,09/04/2015,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
00381,09/04/2015,Capital,Al-Safiah,Bab Al-Yemen,Ministry of Defence,Military_Security_Target,Military Site,unkn,3,,Afternoon,
00382,09/04/2015,Capital,Azal,Noqom Mountain,Military Site,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
00383,09/04/2015,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
00384,09/04/2015,Sanaa,Arhab,Al-Sama'a ,Al-Sama'a Military Camp,Military_Security_Target,Military Site,unkn,unkn,,Afternoon,
